GEO.id,GEO.id2,GEO.display-label,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118
Id,Id2,Geography,Estimate; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
0500000US49029,49029,"Morgan County, Utah",27312,2006,(X),(X)
0500000US49031,49031,"Piute County, Utah",17493,1757,(X),(X)
0500000US49033,49033,"Rich County, Utah",19168,1935,(X),(X)
0500000US49035,49035,"Salt Lake County, Utah",27314,254,(X),(X)
0500000US49037,49037,"San Juan County, Utah",15654,763,(X),(X)
0500000US49039,49039,"Sanpete County, Utah",16965,740,(X),(X)
0500000US49041,49041,"Sevier County, Utah",19261,842,(X),(X)
0500000US49043,49043,"Summit County, Utah",47733,2694,(X),(X)
0500000US49045,49045,"Tooele County, Utah",22643,738,(X),(X)
0500000US49047,49047,"Uintah County, Utah",24720,1698,(X),(X)
0500000US49049,49049,"Utah County, Utah",21335,239,(X),(X)
0500000US49051,49051,"Wasatch County, Utah",26397,1329,(X),(X)
0500000US49053,49053,"Washington County, Utah",22459,652,(X),(X)
0500000US49055,49055,"Wayne County, Utah",20121,2313,(X),(X)
0500000US49057,49057,"Weber County, Utah",23545,353,(X),(X)
0500000US50001,50001,"Addison County, Vermont",29561,1041,(X),(X)
0500000US50003,50003,"Bennington County, Vermont",29296,1193,(X),(X)
0500000US50005,50005,"Caledonia County, Vermont",23919,677,(X),(X)
0500000US50007,50007,"Chittenden County, Vermont",33977,666,(X),(X)
0500000US50009,50009,"Essex County, Vermont",21338,928,(X),(X)
0500000US50011,50011,"Franklin County, Vermont",28394,1415,(X),(X)
0500000US50013,50013,"Grand Isle County, Vermont",35214,1979,(X),(X)
0500000US50015,50015,"Lamoille County, Vermont",27390,1545,(X),(X)
0500000US50017,50017,"Orange County, Vermont",27755,744,(X),(X)
0500000US50019,50019,"Orleans County, Vermont",23213,629,(X),(X)
0500000US50021,50021,"Rutland County, Vermont",27219,809,(X),(X)
0500000US50023,50023,"Washington County, Vermont",30598,997,(X),(X)
0500000US50025,50025,"Windham County, Vermont",28473,829,(X),(X)
0500000US50027,50027,"Windsor County, Vermont",32474,1217,(X),(X)
0500000US51001,51001,"Accomack County, Virginia",23231,1427,(X),(X)
0500000US51003,51003,"Albemarle County, Virginia",37474,1262,(X),(X)
0500000US51005,51005,"Alleghany County, Virginia",24118,1077,(X),(X)
0500000US51007,51007,"Amelia County, Virginia",24868,1949,(X),(X)
0500000US51009,51009,"Amherst County, Virginia",23469,1013,(X),(X)
0500000US51011,51011,"Appomattox County, Virginia",23941,1222,(X),(X)
0500000US51013,51013,"Arlington County, Virginia",63579,1348,(X),(X)
0500000US51015,51015,"Augusta County, Virginia",27000,1333,(X),(X)
0500000US51017,51017,"Bath County, Virginia",32166,8510,(X),(X)
0500000US51019,51019,"Bedford County, Virginia",28524,770,(X),(X)
0500000US51021,51021,"Bland County, Virginia",20169,2728,(X),(X)
0500000US51023,51023,"Botetourt County, Virginia",31160,2642,(X),(X)
0500000US51025,51025,"Brunswick County, Virginia",18245,1336,(X),(X)
0500000US51027,51027,"Buchanan County, Virginia",17883,986,(X),(X)
0500000US51029,51029,"Buckingham County, Virginia",18204,1180,(X),(X)
0500000US51031,51031,"Campbell County, Virginia",24192,1042,(X),(X)
0500000US51033,51033,"Caroline County, Virginia",26761,1499,(X),(X)
0500000US51035,51035,"Carroll County, Virginia",21145,1316,(X),(X)
0500000US51036,51036,"Charles City County, Virginia",29018,2822,(X),(X)
0500000US51037,51037,"Charlotte County, Virginia",18719,1331,(X),(X)
0500000US51041,51041,"Chesterfield County, Virginia",33220,528,(X),(X)
0500000US51043,51043,"Clarke County, Virginia",37558,2478,(X),(X)
0500000US51045,51045,"Craig County, Virginia",22456,2846,(X),(X)
0500000US51047,51047,"Culpeper County, Virginia",28104,1525,(X),(X)
0500000US51049,51049,"Cumberland County, Virginia",22860,2144,(X),(X)
0500000US51051,51051,"Dickenson County, Virginia",20275,1740,(X),(X)
0500000US51053,51053,"Dinwiddie County, Virginia",23395,1438,(X),(X)
0500000US51057,51057,"Essex County, Virginia",23448,2609,(X),(X)
0500000US51059,51059,"Fairfax County, Virginia",51025,382,(X),(X)
0500000US51061,51061,"Fauquier County, Virginia",41255,1495,(X),(X)
0500000US51063,51063,"Floyd County, Virginia",23885,1493,(X),(X)
0500000US51065,51065,"Fluvanna County, Virginia",28669,1246,(X),(X)
0500000US51067,51067,"Franklin County, Virginia",25219,917,(X),(X)
0500000US51069,51069,"Frederick County, Virginia",30769,944,(X),(X)
0500000US51071,51071,"Giles County, Virginia",25241,1752,(X),(X)
0500000US51073,51073,"Gloucester County, Virginia",29867,1354,(X),(X)
0500000US51075,51075,"Goochland County, Virginia",46366,3545,(X),(X)
0500000US51077,51077,"Grayson County, Virginia",19742,1555,(X),(X)
0500000US51079,51079,"Greene County, Virginia",28209,1938,(X),(X)
0500000US51081,51081,"Greensville County, Virginia",14450,4207,(X),(X)
0500000US51083,51083,"Halifax County, Virginia",19782,799,(X),(X)
0500000US51085,51085,"Hanover County, Virginia",34701,686,(X),(X)
0500000US51087,51087,"Henrico County, Virginia",33634,482,(X),(X)
0500000US51089,51089,"Henry County, Virginia",20159,1039,(X),(X)
0500000US51091,51091,"Highland County, Virginia",26809,2995,(X),(X)
0500000US51093,51093,"Isle of Wight County, Virginia",31460,1250,(X),(X)
0500000US51095,51095,"James City County, Virginia",39802,1806,(X),(X)
0500000US51097,51097,"King and Queen County, Virginia",25498,2127,(X),(X)
0500000US51099,51099,"King George County, Virginia",34529,1685,(X),(X)
0500000US51101,51101,"King William County, Virginia",28300,1943,(X),(X)
0500000US51103,51103,"Lancaster County, Virginia",31062,2249,(X),(X)
0500000US51105,51105,"Lee County, Virginia",17899,1195,(X),(X)
0500000US51107,51107,"Loudoun County, Virginia",47495,606,(X),(X)
0500000US51109,51109,"Louisa County, Virginia",28323,2281,(X),(X)
0500000US51111,51111,"Lunenburg County, Virginia",18428,1996,(X),(X)
0500000US51113,51113,"Madison County, Virginia",25349,2692,(X),(X)
0500000US51115,51115,"Mathews County, Virginia",32397,2865,(X),(X)
0500000US51117,51117,"Mecklenburg County, Virginia",20618,801,(X),(X)
0500000US51119,51119,"Middlesex County, Virginia",30297,2281,(X),(X)
0500000US51121,51121,"Montgomery County, Virginia",25368,817,(X),(X)
0500000US51125,51125,"Nelson County, Virginia",27528,3811,(X),(X)
0500000US51127,51127,"New Kent County, Virginia",33689,2344,(X),(X)
0500000US51131,51131,"Northampton County, Virginia",22490,1610,(X),(X)
0500000US51133,51133,"Northumberland County, Virginia",31280,2311,(X),(X)
0500000US51135,51135,"Nottoway County, Virginia",18917,1588,(X),(X)
0500000US51137,51137,"Orange County, Virginia",29748,1623,(X),(X)
0500000US51139,51139,"Page County, Virginia",22241,1288,(X),(X)
0500000US51141,51141,"Patrick County, Virginia",19311,1317,(X),(X)
0500000US51143,51143,"Pittsylvania County, Virginia",21667,616,(X),(X)
0500000US51145,51145,"Powhatan County, Virginia",32110,1419,(X),(X)
0500000US51147,51147,"Prince Edward County, Virginia",17901,1350,(X),(X)
0500000US51149,51149,"Prince George County, Virginia",24785,1017,(X),(X)
0500000US51153,51153,"Prince William County, Virginia",37215,427,(X),(X)
0500000US51155,51155,"Pulaski County, Virginia",25556,1122,(X),(X)
0500000US51157,51157,"Rappahannock County, Virginia",36567,3317,(X),(X)
0500000US51159,51159,"Richmond County, Virginia",19407,2172,(X),(X)
0500000US51161,51161,"Roanoke County, Virginia",31370,816,(X),(X)
0500000US51163,51163,"Rockbridge County, Virginia",26767,1971,(X),(X)
0500000US51165,51165,"Rockingham County, Virginia",26472,1229,(X),(X)
0500000US51167,51167,"Russell County, Virginia",20053,1193,(X),(X)
0500000US51169,51169,"Scott County, Virginia",21295,1272,(X),(X)
0500000US51171,51171,"Shenandoah County, Virginia",25253,862,(X),(X)
0500000US51173,51173,"Smyth County, Virginia",21927,1508,(X),(X)
0500000US51175,51175,"Southampton County, Virginia",23259,1453,(X),(X)
0500000US51177,51177,"Spotsylvania County, Virginia",32105,693,(X),(X)
0500000US51179,51179,"Stafford County, Virginia",37198,720,(X),(X)
0500000US51181,51181,"Surry County, Virginia",24660,1923,(X),(X)
0500000US51183,51183,"Sussex County, Virginia",15143,1750,(X),(X)
0500000US51185,51185,"Tazewell County, Virginia",22721,1774,(X),(X)
0500000US51187,51187,"Warren County, Virginia",29522,1201,(X),(X)
0500000US51191,51191,"Washington County, Virginia",25351,968,(X),(X)
0500000US51193,51193,"Westmoreland County, Virginia",25992,1949,(X),(X)
0500000US51195,51195,"Wise County, Virginia",20321,1547,(X),(X)
0500000US51197,51197,"Wythe County, Virginia",23770,1470,(X),(X)
0500000US51199,51199,"York County, Virginia",35876,1036,(X),(X)
0500000US51510,51510,"Alexandria city, Virginia",54861,1099,(X),(X)
0500000US51520,51520,"Bristol city, Virginia",20777,1699,(X),(X)
0500000US51530,51530,"Buena Vista city, Virginia",15707,1559,(X),(X)
0500000US51540,51540,"Charlottesville city, Virginia",30378,1288,(X),(X)
0500000US51550,51550,"Chesapeake city, Virginia",29703,485,(X),(X)
0500000US51570,51570,"Colonial Heights city, Virginia",27572,1608,(X),(X)
0500000US51580,51580,"Covington city, Virginia",20055,2076,(X),(X)
0500000US51590,51590,"Danville city, Virginia",20933,901,(X),(X)
0500000US51595,51595,"Emporia city, Virginia",20417,3008,(X),(X)
0500000US51600,51600,"Fairfax city, Virginia",45545,1801,(X),(X)
0500000US51610,51610,"Falls Church city, Virginia",65600,5025,(X),(X)
0500000US51620,51620,"Franklin city, Virginia",21621,1970,(X),(X)
0500000US51630,51630,"Fredericksburg city, Virginia",29090,1874,(X),(X)
0500000US51640,51640,"Galax city, Virginia",21515,3833,(X),(X)
0500000US51650,51650,"Hampton city, Virginia",25029,497,(X),(X)
0500000US51660,51660,"Harrisonburg city, Virginia",18324,943,(X),(X)
0500000US51670,51670,"Hopewell city, Virginia",20700,1077,(X),(X)
0500000US51678,51678,"Lexington city, Virginia",14792,5436,(X),(X)
0500000US51680,51680,"Lynchburg city, Virginia",21650,906,(X),(X)
0500000US51683,51683,"Manassas city, Virginia",29424,1418,(X),(X)
0500000US51685,51685,"Manassas Park city, Virginia",28164,1894,(X),(X)
0500000US51690,51690,"Martinsville city, Virginia",21899,1631,(X),(X)
0500000US51700,51700,"Newport News city, Virginia",25369,469,(X),(X)
0500000US51710,51710,"Norfolk city, Virginia",24657,399,(X),(X)
0500000US51720,51720,"Norton city, Virginia",19647,2695,(X),(X)
0500000US51730,51730,"Petersburg city, Virginia",19149,874,(X),(X)
0500000US51735,51735,"Poquoson city, Virginia",38428,2418,(X),(X)
0500000US51740,51740,"Portsmouth city, Virginia",23075,566,(X),(X)
0500000US51750,51750,"Radford city, Virginia",15556,1348,(X),(X)
0500000US51760,51760,"Richmond city, Virginia",28023,631,(X),(X)
0500000US51770,51770,"Roanoke city, Virginia",23685,755,(X),(X)
0500000US51775,51775,"Salem city, Virginia",27560,1821,(X),(X)
0500000US51790,51790,"Staunton city, Virginia",25182,1618,(X),(X)
0500000US51800,51800,"Suffolk city, Virginia",29620,854,(X),(X)
0500000US51810,51810,"Virginia Beach city, Virginia",32269,373,(X),(X)
0500000US51820,51820,"Waynesboro city, Virginia",22156,1041,(X),(X)
0500000US51830,51830,"Williamsburg city, Virginia",24127,1819,(X),(X)
0500000US51840,51840,"Winchester city, Virginia",26182,1441,(X),(X)
0500000US53001,53001,"Adams County, Washington",17564,736,(X),(X)
0500000US53003,53003,"Asotin County, Washington",25132,1523,(X),(X)
0500000US53005,53005,"Benton County, Washington",28758,528,(X),(X)
0500000US53007,53007,"Chelan County, Washington",25564,852,(X),(X)
0500000US53009,53009,"Clallam County, Washington",27000,702,(X),(X)
0500000US53011,53011,"Clark County, Washington",28801,335,(X),(X)
0500000US53013,53013,"Columbia County, Washington",24400,2732,(X),(X)
0500000US53015,53015,"Cowlitz County, Washington",24260,773,(X),(X)
0500000US53017,53017,"Douglas County, Washington",23598,920,(X),(X)
0500000US53019,53019,"Ferry County, Washington",20602,1408,(X),(X)
0500000US53021,53021,"Franklin County, Washington",20412,612,(X),(X)
0500000US53023,53023,"Garfield County, Washington",22884,2231,(X),(X)
0500000US53025,53025,"Grant County, Washington",20251,616,(X),(X)
0500000US53027,53027,"Grays Harbor County, Washington",22387,757,(X),(X)
0500000US53029,53029,"Island County, Washington",31836,945,(X),(X)
0500000US53031,53031,"Jefferson County, Washington",28593,1300,(X),(X)
0500000US53033,53033,"King County, Washington",41664,315,(X),(X)
0500000US53035,53035,"Kitsap County, Washington",32063,501,(X),(X)
0500000US53037,53037,"Kittitas County, Washington",24014,921,(X),(X)
0500000US53039,53039,"Klickitat County, Washington",22456,1103,(X),(X)
0500000US53041,53041,"Lewis County, Washington",22480,663,(X),(X)
0500000US53043,53043,"Lincoln County, Washington",24951,1390,(X),(X)
0500000US53045,53045,"Mason County, Washington",25015,1024,(X),(X)
0500000US53047,53047,"Okanogan County, Washington",22460,1144,(X),(X)
0500000US53049,53049,"Pacific County, Washington",21923,1094,(X),(X)
0500000US53051,53051,"Pend Oreille County, Washington",22008,1328,(X),(X)
0500000US53053,53053,"Pierce County, Washington",28824,236,(X),(X)
0500000US53055,53055,"San Juan County, Washington",39266,1714,(X),(X)
0500000US53057,53057,"Skagit County, Washington",27794,665,(X),(X)
0500000US53059,53059,"Skamania County, Washington",29878,2054,(X),(X)
0500000US53061,53061,"Snohomish County, Washington",32542,298,(X),(X)
0500000US53063,53063,"Spokane County, Washington",26093,324,(X),(X)
0500000US53065,53065,"Stevens County, Washington",22221,763,(X),(X)
0500000US53067,53067,"Thurston County, Washington",29741,450,(X),(X)
0500000US53069,53069,"Wahkiakum County, Washington",24483,3148,(X),(X)
0500000US53071,53071,"Walla Walla County, Washington",23520,985,(X),(X)
0500000US53073,53073,"Whatcom County, Washington",27223,704,(X),(X)
0500000US53075,53075,"Whitman County, Washington",21188,772,(X),(X)
0500000US53077,53077,"Yakima County, Washington",19793,459,(X),(X)
0500000US54001,54001,"Barbour County, West Virginia",18039,1171,(X),(X)
0500000US54003,54003,"Berkeley County, West Virginia",26469,1199,(X),(X)
0500000US54005,54005,"Boone County, West Virginia",21387,1337,(X),(X)
0500000US54007,54007,"Braxton County, West Virginia",19409,1040,(X),(X)
0500000US54009,54009,"Brooke County, West Virginia",23819,1129,(X),(X)
0500000US54011,54011,"Cabell County, West Virginia",23908,770,(X),(X)
0500000US54013,54013,"Calhoun County, West Virginia",19635,1848,(X),(X)
0500000US54015,54015,"Clay County, West Virginia",16827,1235,(X),(X)
0500000US54017,54017,"Doddridge County, West Virginia",19992,1559,(X),(X)
0500000US54019,54019,"Fayette County, West Virginia",19232,790,(X),(X)
0500000US54021,54021,"Gilmer County, West Virginia",17115,1739,(X),(X)
0500000US54023,54023,"Grant County, West Virginia",20052,1487,(X),(X)
0500000US54025,54025,"Greenbrier County, West Virginia",22340,1212,(X),(X)
0500000US54027,54027,"Hampshire County, West Virginia",18477,1107,(X),(X)
0500000US54029,54029,"Hancock County, West Virginia",23845,1218,(X),(X)
0500000US54031,54031,"Hardy County, West Virginia",22195,1895,(X),(X)
0500000US54033,54033,"Harrison County, West Virginia",24415,682,(X),(X)
0500000US54035,54035,"Jackson County, West Virginia",23090,1485,(X),(X)
0500000US54037,54037,"Jefferson County, West Virginia",30912,1127,(X),(X)
0500000US54039,54039,"Kanawha County, West Virginia",27642,729,(X),(X)
0500000US54041,54041,"Lewis County, West Virginia",21067,1223,(X),(X)
0500000US54043,54043,"Lincoln County, West Virginia",19114,1236,(X),(X)
0500000US54045,54045,"Logan County, West Virginia",20477,992,(X),(X)
0500000US54047,54047,"McDowell County, West Virginia",14874,891,(X),(X)
0500000US54049,54049,"Marion County, West Virginia",23807,765,(X),(X)
0500000US54051,54051,"Marshall County, West Virginia",23543,992,(X),(X)
0500000US54053,54053,"Mason County, West Virginia",19694,1057,(X),(X)
0500000US54055,54055,"Mercer County, West Virginia",20942,789,(X),(X)
0500000US54057,54057,"Mineral County, West Virginia",19111,825,(X),(X)
0500000US54059,54059,"Mingo County, West Virginia",20417,1085,(X),(X)
0500000US54061,54061,"Monongalia County, West Virginia",26314,729,(X),(X)
0500000US54063,54063,"Monroe County, West Virginia",20678,1385,(X),(X)
0500000US54065,54065,"Morgan County, West Virginia",23456,1807,(X),(X)
0500000US54067,54067,"Nicholas County, West Virginia",23404,2365,(X),(X)
0500000US54069,54069,"Ohio County, West Virginia",27053,1451,(X),(X)
0500000US54071,54071,"Pendleton County, West Virginia",21979,2122,(X),(X)
0500000US54073,54073,"Pleasants County, West Virginia",23291,2297,(X),(X)
0500000US54075,54075,"Pocahontas County, West Virginia",21847,1784,(X),(X)
0500000US54077,54077,"Preston County, West Virginia",21097,1365,(X),(X)
0500000US54079,54079,"Putnam County, West Virginia",29412,1311,(X),(X)
0500000US54081,54081,"Raleigh County, West Virginia",22405,807,(X),(X)
0500000US54083,54083,"Randolph County, West Virginia",21139,1093,(X),(X)
0500000US54085,54085,"Ritchie County, West Virginia",19632,1102,(X),(X)
0500000US54087,54087,"Roane County, West Virginia",18957,1163,(X),(X)
0500000US54089,54089,"Summers County, West Virginia",20347,1134,(X),(X)
0500000US54091,54091,"Taylor County, West Virginia",22799,1355,(X),(X)
0500000US54093,54093,"Tucker County, West Virginia",22321,1517,(X),(X)
0500000US54095,54095,"Tyler County, West Virginia",21018,1493,(X),(X)
0500000US54097,54097,"Upshur County, West Virginia",20230,1001,(X),(X)
0500000US54099,54099,"Wayne County, West Virginia",19867,959,(X),(X)
0500000US54101,54101,"Webster County, West Virginia",17864,1709,(X),(X)
0500000US54103,54103,"Wetzel County, West Virginia",21619,1507,(X),(X)
0500000US54105,54105,"Wirt County, West Virginia",22125,3107,(X),(X)
0500000US54107,54107,"Wood County, West Virginia",24364,792,(X),(X)
0500000US54109,54109,"Wyoming County, West Virginia",19009,1243,(X),(X)
0500000US55001,55001,"Adams County, Wisconsin",22783,1077,(X),(X)
0500000US55003,55003,"Ashland County, Wisconsin",22196,828,(X),(X)
0500000US55005,55005,"Barron County, Wisconsin",23852,587,(X),(X)
0500000US55007,55007,"Bayfield County, Wisconsin",26485,652,(X),(X)
0500000US55009,55009,"Brown County, Wisconsin",27876,538,(X),(X)
0500000US55011,55011,"Buffalo County, Wisconsin",26170,766,(X),(X)
0500000US55013,55013,"Burnett County, Wisconsin",23963,790,(X),(X)
0500000US55015,55015,"Calumet County, Wisconsin",29479,909,(X),(X)
0500000US55017,55017,"Chippewa County, Wisconsin",25651,722,(X),(X)
0500000US55019,55019,"Clark County, Wisconsin",21699,607,(X),(X)
0500000US55021,55021,"Columbia County, Wisconsin",28967,703,(X),(X)
0500000US55023,55023,"Crawford County, Wisconsin",23020,893,(X),(X)
0500000US55025,55025,"Dane County, Wisconsin",34562,389,(X),(X)
0500000US55027,55027,"Dodge County, Wisconsin",25372,528,(X),(X)
0500000US55029,55029,"Door County, Wisconsin",30920,1300,(X),(X)
